OP_CARRIER,ORIGIN,DEST,MONTH,DAY_OF_WEEK,CRS_DEP_TIME,DISTANCE,DEP_DELAY,ARR_DELAY
EK,CDG,GOI,8,2,200,2994,5.257734780786644,13.457951056382814
DL,SEA,MCO,12,3,544,2660,9.440713983930777,-2.5628805221808975
QR,DXB,MIA,1,4,409,1896,17.126630249819478,10.255703421443958
UA,DEN,CCU,11,6,926,2543,24.49911127049874,18.9462121939322
LH,MEL,DXB,5,7,1994,821,13.755124717180209,20.108101669444885
F9,LAS,KUL,6,2,1057,193,-15.0,-12.462799732831261
6E,MEL,ICN,7,4,1040,799,48.48070814053252,62.8515482986181
DL,JFK,BOS,10,7,1261,2286,-15.0,0.7907766742830056
AI,SFO,DEL,2,3,2236,2260,16.445744406810668,4.284342749195988
NK,LAX,BKK,3,1,1203,259,3.673905325180751,-8.588076387077416
WN,DFW,MAA,9,3,1519,449,-15.0,-21.351751425130516
QR,HYD,ICN,7,2,574,1451,-15.0,-36.01258854371539
G8,AMD,DEL,2,3,1719,892,37.63384199098877,54.10619413097311
SG,ATL,HKG,6,6,1061,305,101.28137602097212,88.25410167166352
WN,SEA,CCU,11,7,684,2037,-14.894229651049354,-11.101546410126376
WN,DEN,NRT,2,1,2107,2648,39.73310440604173,38.106473485614195
6E,MCO,AMD,7,7,1767,2127,15.016773026700248,15.446382888792495
B6,KUL,DEN,1,3,787,943,26.322027777342264,26.49178788575613
AI,ATL,PNQ,9,2,2267,2788,0.004651568530086081,-9.676247985103483
UA,DXB,BOM,8,3,1686,1903,8.391870010180408,18.162138491605756
LH,HYD,AMD,4,5,1585,2509,-15.0,-26.62033030838648
UA,ICN,SFO,10,5,1363,2996,-2.644472566910559,-12.845559695695442
WN,BLR,ICN,9,4,1621,1854,19.90235821442232,21.308255000983106
QR,SFO,DEL,9,2,1252,547,37.54584013718727,30.896581412196795
NK,LAX,MEL,1,2,900,1110,54.73839079150204,62.37525241645193
B6,MEL,SIN,2,5,2018,2138,-15.0,-8.12970809337716
UK,DFW,MEL,3,2,1452,1028,13.707882879802863,33.53605920572694
LH,KUL,SYD,8,5,1695,2403,-15.0,-11.618342020611658
G8,ORD,LHR,12,3,342,223,34.96202145232454,33.37565306229789
UA,MAA,COK,2,6,442,648,55.58181260346926,60.17083181219357
AI,HYD,BOS,4,7,2275,1635,-10.832902019159569,5.735026557395045
LH,MIA,ATL,5,7,1933,1207,-8.00210020227642,-5.265816577352489
LH,LAX,HKG,6,7,571,2242,-7.088728415302528,-15.462340590705663
BA,DEN,LHR,9,7,2109,2353,-15.0,-38.28583861787444
LH,CCU,SEA,7,2,89,220,-9.606511542120787,-7.251078817850155
WN,PNQ,GOI,10,5,2275,1622,9.73367456090464,15.48707474646875
UK,SEA,BOM,8,5,1086,2338,-12.185766313278089,-7.247252652444429
AI,MAA,SYD,3,4,1964,554,0.016347467694475704,4.27488420751382
UK,NRT,GOI,7,5,1887,1393,21.804501136380836,35.319727609117066
AI,ICN,GOI,1,5,2110,2612,61.782381791358965,53.67743283559969
NK,PNQ,ORD,10,2,1555,2628,7.059004613931046,4.383537401507002
EK,COK,AMD,9,3,318,862,-6.080258503924089,-27.856295606205112
SQ,DXB,PNQ,4,4,1128,1346,-15.0,-11.704657248302349
BA,COK,DFW,4,1,1003,767,1.4901885024440231,-5.547795141550814
B6,ATL,AMD,1,5,792,1719,42.94910093621891,63.74023963812019
UA,GOI,BLR,8,7,2236,808,-14.503878214396112,-4.796975224454275
UK,AMD,CCU,9,7,1498,2191,-15.0,-4.622927277203036
WN,LAS,COK,5,1,2261,288,-15.0,-14.58602047411354
BA,LAX,NRT,8,3,1077,2586,-15.0,-12.339526646680932
NK,NRT,HYD,4,3,1231,1612,44.477011830397544,52.5217540267159
G8,CCU,BOS,4,3,2015,357,-6.7842044042852745,-8.738415590051135
6E,NRT,ORD,2,6,793,1364,-7.72550538457552,-6.725875267141286
NK,BLR,MCO,9,2,1235,1743,21.64465396946978,12.416388832157146
EK,BKK,COK,10,5,747,2450,12.014938813985575,9.330825586520943
B6,BLR,HYD,11,1,1262,1034,11.827878923996428,21.48886525029404
UA,DFW,CDG,4,2,199,2848,-15.0,-14.822901168104043
SG,SYD,DFW,12,5,1207,1874,82.87199203543209,83.34880964621004
SG,SIN,COK,11,3,1935,1976,1.7782296477704165,-1.7792310897743127
QR,SIN,PNQ,7,5,1203,2075,1.3520149579078833,7.993710615593156
SQ,DEL,BLR,12,4,1697,2708,1.0191614723504796,-5.853867927278275
UK,FRA,MCO,5,7,1944,683,2.590084121014492,9.520480616448303
6E,AMD,DXB,2,1,44,814,30.73033349435221,20.649588118480633
UK,LHR,JFK,9,4,953,357,3.0514520214704257,-15.368742499869722
LH,JFK,BKK,5,5,185,1682,-15.0,-8.39908494588205
AS,SYD,CDG,8,7,344,2814,-15.0,-11.71519647076641
NK,LHR,DEL,10,1,2204,617,19.516145209844822,8.038271708141105
EK,DXB,MAA,11,2,665,2938,21.956908995369204,16.164974222000538
G8,HYD,NRT,6,5,2206,2254,148.34413636506434,149.35223669296033
F9,GOI,DXB,3,2,1864,893,19.799298213795694,13.297700787424148
6E,PNQ,MIA,5,3,1734,672,-6.400357897321722,-31.109644930506306
AI,MIA,LHR,5,3,1390,769,21.271926170948806,7.0575042360235845
QR,DEL,SIN,1,6,597,2887,-3.2837020197461833,2.4365852936418673
DL,CCU,FRA,5,5,1750,1101,22.34440530266611,30.394219997345623
B6,COK,SYD,7,2,939,366,-15.0,-4.359691467345224
B6,SIN,AMD,4,7,933,729,2.1390327492746937,11.135310734856105
AS,SYD,ATL,3,3,2278,899,32.681217972938015,36.43290619023407
F9,DFW,NRT,1,5,776,2469,48.73515642683991,69.73120632006561
BA,HYD,NRT,6,2,1982,2835,-13.963171628030048,-24.93540153591914
G8,KUL,HYD,3,3,1257,1957,18.717217219171523,18.172038090200157
AA,HYD,ICN,1,3,945,1568,9.24164590661092,3.3036610224399405
NK,LAS,SYD,5,7,1057,1489,36.269836495369326,33.62713339260703
G8,NRT,MEL,11,3,269,2811,26.311371491664858,10.28187713884629
WN,MIA,BOM,10,7,850,2342,-15.0,-22.754860841464843
WN,SEA,CDG,3,3,1404,1400,23.809266077346262,33.37328932842761
AS,CDG,CCU,1,6,917,1216,19.310056933929282,27.32504862129718
UK,COK,PNQ,2,7,153,1092,21.551335617677058,26.56817350564826
NK,BKK,SFO,6,5,1351,2648,55.062790147867005,47.83537373338252
NK,BLR,NRT,10,3,1789,1540,39.854681381252306,39.70872517170478
UA,SYD,ORD,10,3,1562,1241,16.17191764722926,18.93713371443237
G8,DFW,MIA,4,2,1687,1656,45.93741792616487,37.99952124348748
G8,MEL,GOI,8,1,1445,1286,34.944160101562815,38.47982792636033
QR,HYD,MCO,10,2,2360,916,131.61098537408816,134.23698827652333
F9,LAX,MEL,12,7,1330,2202,24.915631896082203,15.42474978952644
AI,ICN,SYD,8,6,164,1326,16.007093944148245,6.384908694491223
NK,BLR,JFK,4,5,2354,2228,3.6973374255566838,-10.019087544109974
AA,LAS,GOI,9,2,632,104,11.332509271728545,5.334041420216949
G8,GOI,SEA,7,6,108,1945,-13.54093468159965,-16.343334446285006
LH,MCO,GOI,12,2,1205,2976,23.676263849808763,39.84519480265554
AA,HKG,MCO,8,4,2177,774,-3.619985632257026,7.423698590241327
AS,GOI,NRT,4,1,2130,522,-8.240477234557972,-19.231392271692123
AS,HKG,MAA,4,2,1459,1623,-15.0,-9.420794665863735
UK,COK,AMD,6,4,1122,1045,-15.0,-10.168180162217972
G8,AMD,KUL,4,7,819,1420,-12.573205194241975,-28.5711533982969
G8,SIN,MIA,2,6,952,759,-9.445493046431665,-10.390524915572426
SQ,HKG,SIN,3,2,2054,1634,-15.0,-9.864091283600587
BA,DEL,ATL,1,5,255,1659,12.169592971750799,10.913629822165147
SG,SEA,SYD,8,4,1288,1647,28.87597882714635,37.54916895407944
B6,SEA,DEL,9,6,1586,1477,175.4933743073757,194.80743205291196
WN,GOI,NRT,1,3,942,1108,5.383664695777077,7.455206500339129
UA,SIN,ORD,12,4,474,1892,0.38747612800502274,-3.6209786229835457
QR,BKK,BOS,5,3,467,123,-15.0,-8.251035892365234
SQ,NRT,BOS,11,7,1685,828,-7.713817128314506,-0.23568738163034642
AI,MCO,BKK,6,2,1257,119,-13.88017775493109,-11.626854545650717
LH,DEN,LAX,3,5,2040,1059,-15.0,-19.013430685827984
SQ,DEL,CCU,2,1,1781,1763,16.259630492233434,21.845599477361752
AA,GOI,ICN,3,5,572,1568,20.117118530337628,32.28608163888579
UA,LAS,GOI,4,6,164,486,-15.0,-4.342197779424701
BA,SEA,BOS,5,2,1454,1843,-15.0,-6.019437332610732
SG,ATL,DEL,12,7,2197,1186,7.782788971546975,-4.028720501777282
UK,BOM,DEL,8,2,554,463,-15.0,13.366408607467942
6E,MIA,DFW,9,2,163,1908,157.51519355896602,147.92844745652528
BA,COK,MAA,9,6,567,858,6.847276543628307,7.367709810868327
F9,MAA,CDG,5,1,1964,1657,54.74484692614121,61.53877752552011
AS,BOS,BOM,1,6,809,1386,51.625540743387546,70.76072588369195
UK,DFW,DEN,12,1,1602,1364,23.72252326345963,25.77337033918028
F9,MEL,CDG,8,6,1452,1160,-15.0,-9.167696289743878
WN,LHR,BLR,7,6,1169,2299,0.8643473762239182,-0.2231094555626283
F9,CDG,GOI,10,1,1270,747,-15.0,-1.32894067138505
QR,DFW,DEL,7,2,1125,1388,-15.0,-5.8840242895723165
B6,PNQ,DEL,7,3,996,2468,-2.6487648882919714,8.870648003993239
AI,BKK,CCU,10,6,2328,1853,11.59816975829051,13.242484178157799
WN,ATL,MAA,4,3,851,2111,-15.0,-12.228727435852257
LH,CDG,BOS,12,2,935,711,53.97836498850727,71.46274149698135
AI,LHR,CDG,1,5,667,2330,11.5499429800422,11.33524604565286
AA,BOS,ATL,10,7,1112,1166,19.602533117830173,35.781360468887755
G8,MAA,KUL,8,2,1940,1232,-8.722017832448238,-22.431721886456806
BA,PNQ,ATL,2,1,1568,410,39.3885768359873,39.68625851937665
G8,ORD,SFO,3,5,909,386,-15.0,-26.400305656190387
EK,NRT,BOM,7,7,2085,2182,-6.196296412836346,-16.92009336053475
UA,SFO,CCU,6,5,2230,758,-11.850669590601768,-24.99221917892652
AS,LHR,DEL,2,6,2387,1602,18.399418254431474,39.361760028657855
QR,DEN,LHR,2,7,1981,1331,8.580963602762743,-25.38664798370482
B6,MEL,DEL,1,2,113,803,15.445861815568728,24.762822371137084
SQ,LHR,HYD,9,3,1541,1656,-12.290594296782428,-21.628388852391474
DL,LAS,ICN,2,5,1184,1402,24.429579544336498,30.940081729501927
6E,KUL,HYD,6,3,1312,1556,71.94833051230646,73.67359346469075
QR,CCU,MCO,5,5,2147,2154,6.403550495979564,25.066347225876584
G8,BOS,MAA,11,7,1856,1745,47.26110398306633,47.48914690876371
B6,MCO,MEL,11,3,1473,2059,10.058406287543091,31.03159885625002
AA,JFK,DXB,4,2,2095,2019,4.347304318335829,9.849603276238533
AA,MAA,BLR,11,2,1665,2162,30.569491932968937,38.50220563685251
QR,LHR,SFO,12,3,2264,1677,22.7889610815854,32.00654331556768
SQ,MEL,CCU,4,1,1224,161,-11.30372429490723,-7.200909905053345
LH,BKK,BLR,9,4,1759,1496,39.389693060042866,20.27813129215169
SG,LAS,SIN,4,1,2194,190,26.569881209966994,39.507580315955956
LH,HYD,SEA,5,2,1943,1115,1.2754708358842661,3.389259409515015
G8,BOM,SEA,11,2,1934,1701,24.085639184732464,29.764202976265217
AA,ICN,SYD,1,5,637,2288,50.43242561701146,24.916042860000093
DL,CCU,MEL,8,3,1205,1050,2.1749111186865884,16.059979964700233
AI,GOI,DXB,10,2,1222,2083,0.9184623821951483,2.626883460144615
UA,BKK,KUL,3,7,1688,2922,31.012119552924563,23.497234357736495
AA,SYD,GOI,8,2,1158,390,-8.995583189065512,-19.24143803844494
BA,DXB,COK,7,7,1518,107,-15.0,-20.062797506475
AS,LAX,ORD,6,2,1668,2136,-3.414638422642648,-18.241875560218155
LH,BLR,SEA,5,3,556,104,-15.0,-18.17220705512918
B6,ICN,CDG,4,7,275,275,171.6769328926138,155.58762301332362
B6,MAA,PNQ,1,3,1359,716,10.418708350364433,11.5114319076608
AS,NRT,BLR,8,6,1692,2158,-15.0,-21.23328308327053
UA,HKG,GOI,6,1,1944,788,-15.0,-19.227602980274153
B6,JFK,BLR,2,2,1516,1137,17.377068264749347,2.544565499591453
B6,LAX,DXB,11,5,60,1349,-15.0,-5.334705836458973
6E,LHR,LAX,3,7,1766,1694,-8.850932370104402,-13.046672602822191
6E,HKG,MEL,9,4,188,988,9.235841213359315,-10.553507165329158
LH,ATL,SIN,6,4,1018,2690,2.308282607753884,2.2159292265308244
EK,BOM,CDG,8,6,48,397,14.757331686770371,3.30155444702139
AI,AMD,LAS,1,2,123,2118,37.88060948971547,33.16326841100891
EK,BKK,LAS,9,1,676,2270,-15.0,-11.415527395086306
AA,BLR,JFK,2,7,107,855,27.546967424561444,24.13772678028192
G8,AMD,CDG,7,5,686,663,24.046026491051858,21.599628596685655
G8,KUL,MEL,12,5,2068,2976,25.730835033736774,18.32982135865592
WN,BKK,FRA,8,7,2013,1210,-5.506232448667723,-4.310197232881028
AA,CDG,BLR,6,2,1474,2413,45.602613909038446,39.002026231634645
LH,LHR,CCU,9,2,1126,1440,8.42233246381941,17.067448459760385
F9,LAS,ORD,5,5,1910,2198,50.28584459309964,42.78398510624716
DL,DEN,LHR,6,3,1948,2781,154.49058178724357,149.38257515667195
F9,BKK,SEA,12,3,2150,2938,3.748920979199804,0.635758850887369
NK,KUL,MAA,5,2,2203,2283,13.081174019111938,13.681713665484086
DL,MEL,LAX,9,4,1426,988,31.81819260001443,40.12581981344584
UA,DFW,LHR,7,3,1699,135,-2.0942230034383034,0.5392381190717055
QR,CDG,DXB,9,1,1862,1532,112.62271085730775,90.99141619106938
AA,ORD,BKK,12,6,2028,1672,9.894617199089698,16.45058722492189
B6,DXB,LAS,3,1,2338,557,-15.0,-29.78185290621959
LH,LHR,HYD,12,6,952,2517,32.652255503454015,31.772534275385784
BA,SFO,LAX,11,4,2133,2046,17.24082116225001,6.828743989114017
SQ,LAS,AMD,11,1,1835,2843,-15.0,-1.7370478258746935
SQ,DFW,MAA,3,4,833,2905,16.70207681236238,12.638755226664887
B6,DXB,BOS,12,6,1112,816,27.84931173351685,20.22209536326688
EK,SYD,ORD,8,2,2276,1822,-9.951194944650354,-2.610065801039397
DL,HKG,LAX,5,3,2337,563,-15.0,-23.809511377099724
SG,COK,HYD,5,6,2086,1573,25.348289168007398,10.83644363779613
NK,MEL,BLR,2,3,649,1927,40.222312994861625,38.96597654066808
AS,ICN,DXB,10,7,1141,1319,23.15877138081001,23.203600531463856
DL,BOM,CCU,2,4,202,1781,-8.195789219172102,-0.24939070846363443
AS,SEA,DFW,12,5,225,2089,-1.3973670060249872,-15.925138979306835
QR,COK,MEL,2,5,1729,2974,37.7139392827723,53.34391271670211
DL,HKG,SIN,5,5,1671,1724,14.996872822939538,14.381844098923766
QR,BOM,ORD,5,3,1535,2173,-3.268995893741274,22.91361814733689
SQ,BLR,PNQ,1,5,2304,681,5.017147538684553,7.212558781080444
DL,SIN,LAS,1,2,1259,2967,14.7083567179479,-7.444156575197383
AS,MEL,HKG,4,2,1350,1211,-15.0,-11.478162394597671
AA,DFW,SEA,1,4,255,613,32.65353612470374,38.23885831931339
SQ,DXB,ICN,5,4,2381,626,208.1892646192493,196.24464098055145
6E,PNQ,BOS,11,6,58,2789,-15.0,-30.952193031416762
LH,BLR,GOI,3,3,1403,1991,189.32318427572548,187.2609342628578
B6,MAA,BLR,7,3,556,1848,14.976142198817623,-1.0280497811351381
WN,SFO,FRA,9,3,1714,2211,-10.904723105097403,-9.490004287648418
6E,SYD,CDG,5,2,1648,373,15.345701587660706,2.8725258204983852
LH,AMD,COK,11,6,1292,1676,-15.0,-27.737387484777027
6E,CCU,SFO,4,4,1538,282,22.18569256030459,11.650443287053942
LH,CCU,DEN,3,2,762,2929,33.806778836377354,43.72069734428277
DL,DFW,LHR,2,5,706,2157,45.55397706995801,52.6004237603741
AS,MAA,GOI,2,1,804,1944,37.01627378825627,37.726077659129295
DL,DXB,SIN,8,2,830,2701,-2.409136445511236,5.811880040506758
G8,DXB,ATL,8,7,14,555,-13.069371853632129,-8.342446308264876
SG,BLR,SFO,1,2,1171,996,161.42769651562114,152.62062359508764
SG,SEA,LHR,10,2,1407,2440,-10.059801756822694,-18.616905269661814
BA,CCU,LAX,1,1,2378,557,30.78303517053268,22.02680013559401
SG,JFK,MIA,12,2,1505,2661,15.623178388389194,26.152430824663977
SQ,JFK,PNQ,7,4,660,1678,5.949765282281519,16.44272786332029
BA,GOI,MIA,6,6,167,175,11.643312896750917,16.21312425864858
SG,ICN,HKG,7,3,2106,2502,163.32841927747643,153.23814869756038
BA,HKG,AMD,2,5,1004,2290,-12.112490208821015,-9.777732861169603
F9,PNQ,SFO,10,3,332,1189,21.01696529969821,19.13912290687221
WN,AMD,DEN,11,5,1512,2040,-15.0,-4.911822326240339
F9,BOM,DXB,12,1,1217,2625,23.294604689191104,35.385822444505635
WN,ATL,NRT,4,6,2098,2244,-15.0,-2.2986845279615196
UA,FRA,MAA,8,5,1843,2906,65.4141674287748,58.82567800319067
UA,KUL,CCU,2,6,1473,1700,46.916777035986094,28.61689874967543
QR,NRT,BKK,6,6,854,831,31.963071266045148,40.93961123332972
B6,BKK,BOS,10,2,118,1405,33.13130401773199,48.53275781121184
QR,LHR,DXB,3,7,1178,1028,-4.128131803528376,10.5295172395337
6E,SFO,DXB,11,2,1855,2932,28.154539073886628,43.680491825694084
AS,MAA,MIA,2,5,1943,641,33.24990664221007,29.731059523376718
AA,BOS,DFW,1,4,1272,1732,-1.139466803845945,-12.345418819468499
B6,CCU,PNQ,5,2,1467,2849,37.828865447071806,20.55753155284169
AI,LAX,DXB,11,4,919,131,8.913306299356165,-8.515998661194523
UK,ORD,SYD,5,1,1822,2743,-13.004621857462856,-17.709432784043788
EK,MCO,ORD,8,2,1385,2828,14.844387246283649,9.4510132185822
DL,CDG,SIN,5,2,2258,2102,-2.5554383815782478,5.2259230212156424
LH,SIN,AMD,12,3,1415,1106,57.76283333365301,71.69752691768984
EK,CDG,LHR,10,4,1949,2829,42.780517926811534,37.34065718360029
G8,MAA,LAX,10,7,436,2901,-5.096226518086033,-11.468302712575777
AI,LHR,MCO,2,7,308,134,23.86200848845546,16.547486082047108
SQ,JFK,NRT,11,7,718,978,18.302871181382514,14.869741075775709
SQ,MIA,LAS,4,7,1722,1676,-1.0673165652487047,-3.238578314487582
SG,SEA,CCU,5,4,1663,2735,20.812738844995312,16.117188025648517
BA,LAS,NRT,4,4,2165,1161,16.322475947495874,26.95284482005824
LH,BKK,DEL,3,7,896,1038,27.68991181952503,12.123256036602612
WN,KUL,SYD,1,5,1825,237,50.07499858357432,53.81615325226076
AA,SFO,ATL,3,3,1507,1172,-15.0,-13.317049202221355
F9,KUL,CCU,2,3,659,1838,156.33040350067364,159.63347653957135
LH,LHR,MAA,7,4,1919,1055,19.61389593311157,21.99919939424272
UA,SYD,SIN,1,1,153,1727,33.71996509002557,26.452006742082183
SQ,HKG,ICN,1,1,1910,2939,37.19592490995982,40.889645077877844
SQ,BOS,JFK,8,5,2281,648,27.52317845190553,26.205646572514695
EK,BKK,LHR,12,2,888,2491,52.84078986870516,43.27502022410687
EK,MCO,CCU,7,1,1620,2015,-3.2724022704409004,-6.053012700480672
DL,ORD,LAX,7,5,1211,344,-15.0,3.1392696869041252
G8,DEN,BOS,9,1,111,1923,9.224313703954422,20.97782009075972
EK,COK,MCO,7,1,1713,778,-15.0,-20.757812695215797
NK,HKG,CCU,10,1,1327,662,26.433733573083586,28.77054171287294
UA,MCO,DXB,10,2,67,2488,-15.0,-31.166745712155898
SQ,ORD,SIN,10,4,1198,296,-14.621276220226159,-5.500945559674516
EK,BKK,KUL,11,5,2118,252,9.962991932378461,3.9792517628066575
SG,DXB,SYD,4,3,2169,1969,174.14817622972814,181.5183710322785
SQ,MAA,LAS,8,1,2032,1923,-15.0,-6.959712044672754
G8,SEA,BLR,7,7,2048,2791,56.43878526437967,46.61635827755673
QR,JFK,KUL,3,3,1282,2482,-15.0,-21.23787795027141
AS,LHR,BKK,5,2,2025,2320,8.967834644245855,28.55355671913072
SQ,MIA,BOM,12,3,2042,2033,124.90111393031987,117.67092923646369
B6,SIN,BOM,10,7,1253,2287,6.930829993061541,12.866924503815707
6E,FRA,DEL,9,6,437,1266,18.117883771524284,4.709794307496466
NK,DFW,BKK,12,7,1489,2319,61.849160957235405,40.4743041765188
LH,MIA,CCU,12,1,280,2979,-10.722083309328028,-16.226672025654608
NK,ICN,PNQ,6,6,2234,902,-15.0,-30.231558809463074
UK,MIA,SIN,11,1,2026,902,22.969055654434978,15.3629152709082
LH,COK,MAA,11,3,1749,358,-7.7308273584566685,6.755048381155122
G8,BLR,BOS,7,4,1679,520,29.59261276705699,25.842004688708833
WN,HKG,COK,2,3,543,1779,28.957149096040375,40.8721724596134
6E,HYD,MAA,2,3,1130,453,2.534015444158392,-1.315005569935975
UA,LHR,DFW,9,1,567,2967,42.449282446614085,34.09759986871657
AI,DFW,BOM,1,3,2317,2979,17.651233768867414,16.770717946746785
G8,BKK,AMD,4,3,998,1318,29.314851824271834,12.39442844592146
QR,BLR,BOS,9,5,883,1295,5.15544829572157,11.441710409992684
SQ,HKG,MEL,5,6,828,100,-9.45817000018924,-11.783241141751809
WN,BKK,BOM,4,6,632,344,-10.48418127085691,-8.43575953460628
SQ,PNQ,ORD,3,3,1371,2184,-8.445538135667132,-10.825605916156709
DL,GOI,BOM,6,3,1664,1907,-5.689072997734129,-14.047982113410626
SQ,FRA,CDG,1,1,210,359,83.2486589643238,82.75374869405402
F9,AMD,DEL,1,6,977,2002,184.9377650593632,183.93289536110274
F9,MIA,AMD,9,4,1728,1298,-0.1439288769805689,-2.556621478533018
LH,SYD,BOM,10,7,1601,1146,52.0878471769606,49.78807390727582
UK,DXB,LHR,10,1,1390,1150,-8.774329198680443,10.048757936234223
6E,DEL,BOS,6,1,2303,2412,25.969843949876708,41.323797067673176
AI,ICN,MEL,5,1,636,2302,4.898800308311183,-6.78856924768908
B6,MCO,DEN,5,1,590,961,0.7346256587134485,-0.42416078505632604
AS,PNQ,SYD,1,5,1022,2252,19.091535549177998,5.958605051323941
DL,JFK,MCO,10,6,1954,1062,-15.0,-35.11280964396492
G8,BKK,DXB,1,5,1910,848,27.74064013582364,26.643276117424175
AS,AMD,LAS,5,1,1109,668,63.252356566380016,57.56850541613463
B6,DFW,MIA,12,5,1143,1815,9.958417382351517,14.873384013889147
AA,MCO,CCU,2,4,1196,306,-12.547246010103606,-26.55394328639931
AS,MCO,DFW,6,6,1766,1509,5.974314429033039,11.285623387729093
AS,GOI,DEN,8,1,101,1172,-15.0,-5.312869253227625
BA,ORD,GOI,9,4,561,1974,30.777719526576423,20.08473873094522
WN,ICN,SEA,12,2,1068,2838,17.83633395998648,17.34442744123037
AI,CCU,BLR,6,4,943,2115,40.035044086736676,39.14884260077359
UA,BOM,FRA,11,7,925,776,19.65589975180077,20.668755154432244
F9,AMD,DEN,4,7,359,1009,4.071516476368813,-6.855161818158206
B6,MIA,CDG,9,2,1729,921,14.041350643844012,24.229705240626632
WN,PNQ,ORD,5,3,26,137,8.65481176899246,6.89427944753589
AS,MEL,GOI,3,3,256,1002,4.073849817063373,5.555984058207452
DL,GOI,CCU,12,5,2061,764,31.208261326943216,28.61581042847768
SG,AMD,ORD,5,7,586,1726,10.815014941364481,24.64038056990536
WN,LAS,SFO,4,7,987,1706,15.371062480323538,11.564420613100172
SQ,COK,PNQ,5,3,1808,541,-11.137772855620456,-0.5211091478832586
AS,CCU,MAA,12,3,132,223,162.29111835814007,171.63767299382226
LH,LAS,BOM,1,6,1544,1255,31.4671615535593,18.696326892680588
AS,ORD,KUL,2,4,233,1731,25.581790182497844,33.47085072837067
DL,PNQ,BLR,11,2,1959,1002,39.88916570199693,44.298921773663956
SQ,LAX,ICN,4,1,2230,836,-6.056667728794231,-17.648889794944168
SG,ICN,SFO,4,7,1549,824,8.009081226987538,9.308524235468024
F9,CCU,SIN,11,6,442,1971,19.37274210114583,15.802294754987695
G8,DXB,HYD,7,5,1742,1545,45.24581998991571,52.91524814264089
UK,ORD,HYD,1,3,1140,824,-4.931748215174583,-9.67440074008599
B6,KUL,LAX,5,6,987,2038,-0.30181583306183857,9.356700999174418
WN,ATL,GOI,6,3,1898,1559,3.48291080159831,-8.415685582671887
AA,BKK,ICN,2,4,2326,813,12.97715313070563,3.715877609199323
LH,LAS,DEN,5,5,705,2683,-1.2444221558383939,-15.019092860141246
UK,DFW,LAX,9,7,1445,2801,-4.452402106123419,-10.917912658251463
SQ,MIA,GOI,2,5,1512,398,29.15476779971101,18.839991050177805
AA,MEL,PNQ,12,2,564,1103,24.635414061499592,5.093386202170553
EK,LHR,PNQ,4,6,1282,2133,-15.0,1.4960311067794088
AS,SFO,HYD,6,1,596,1103,-7.624100793666577,-7.077241913655239
B6,BLR,SEA,10,6,1913,179,28.439717955988023,36.529797869995605
SG,GOI,KUL,3,7,1747,2399,45.0197233562062,52.59872099469993
WN,LHR,DXB,12,1,2354,2529,2.477297246138524,7.506367507015908
G8,MAA,PNQ,4,7,2033,1705,8.682775499956922,-0.8205803151132507
SG,ATL,SEA,9,4,1626,124,-11.75555976583734,3.5750548319570683
UA,BOM,CDG,2,5,142,610,34.44992905356271,18.14437032145089
AA,MEL,HYD,5,3,1455,1961,24.79490202028,33.57403381878553
AS,ORD,PNQ,1,7,2102,1620,11.825238794102564,14.515821769095297
6E,AMD,CCU,7,1,71,210,6.583929801697408,-2.7257588450866876
B6,AMD,GOI,4,4,2273,1160,19.47699620302697,27.14111023401639
6E,DXB,FRA,1,1,1844,2198,15.415367174399606,12.198316242796938
UK,ICN,CDG,11,1,1482,2306,-3.995196966405053,-7.056066703348917
DL,HYD,BLR,7,1,1367,2114,3.4390639989939573,4.609439718504825
G8,ORD,BKK,9,2,1313,1234,19.248934089468545,18.41951048511327
F9,BOS,AMD,10,3,1295,429,10.208394810575623,1.1026520262331996
